timestamp,event_type,steering,throttle,brake,instruction
1712932489.495509,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.5125325,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.5277429,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.550591,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.5670545,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.576058,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.598582,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.6081054,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.624587,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.6404607,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.6619267,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.6726441,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.688286,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7107825,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7202682,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7367682,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7522814,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7747474,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7839768,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.7998898,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.8156803,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.8381865,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.848207,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.8640776,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.886705,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.8960054,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.9118507,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.9286323,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.9504373,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.966887,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.9759016,control,0.0,0.6212635577612914,0.6212635577612914,
1712932489.9923792,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.013722,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.0304015,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.04024,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.0627549,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.0722249,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.0887287,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.1045299,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.1267846,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.135928,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.1523294,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.1683393,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.190646,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.2055943,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.216113,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.2322493,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.2541096,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.264589,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.2805307,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3030965,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3180542,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3278859,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3438983,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.366848,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3758574,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.3918731,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.4161363,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.4257424,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.4407473,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.4568024,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.479463,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.4959586,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5054462,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5209732,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5437543,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5527606,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5688262,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.5853033,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.6073425,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.623317,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.632821,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.6553295,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.6656454,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.6816607,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.6981375,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.7205973,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.7346554,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.7449338,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.7608447,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.783837,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.7933385,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.8094335,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.8254664,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.8475366,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.8579087,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.8729563,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.895,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.905047,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.9213665,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.9449525,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.9534404,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.9754405,control,0.0,0.6212635577612914,0.6212635577612914,
1712932490.9852824,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.0015032,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.0238605,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.0388978,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.048945,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.0715125,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.0876467,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.1045716,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.1134858,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.1351748,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.1512864,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.161062,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.17704,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.1992052,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.216693,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.2251894,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.247164,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.2631257,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.2736087,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.28971,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.3115182,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.321532,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.3367965,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.353835,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.3756094,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.3851302,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4016645,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4176605,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4397202,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4554207,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4649491,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.4817917,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5031044,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5207968,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5293965,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.552505,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5673091,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5777502,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.5933049,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.6152716,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.632543,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.6411145,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.6641266,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.6731753,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.6896062,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.7054396,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.7281594,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.7370732,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.7534075,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.77718,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.785658,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.800858,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.8171105,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.8404047,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.8553338,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.8653002,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.8816528,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9039323,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9134178,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9298885,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9522927,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9618094,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9767122,control,0.0,0.6212635577612914,0.6212635577612914,
1712932491.9936118,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.015753,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.0311823,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.0411563,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.0587175,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.0793405,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.0893872,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.1048093,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.121233,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.1436765,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.153667,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.169809,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.1911676,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.207906,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.2175453,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.2330434,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.2558854,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.2653677,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.282129,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3041134,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3128686,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3356254,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.344893,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3679059,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3833926,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.3929114,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.408923,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.4319334,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.4472804,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.456769,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.4732747,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.495287,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.5048676,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.5213249,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.537322,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.5588827,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.5761318,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.5856135,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.6078296,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.6230114,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.6402326,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.6493685,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.67122,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.6813197,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.697445,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.7130768,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.7356365,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.7451396,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.761413,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.7781153,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.7989614,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.8160815,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.8247366,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.8480532,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.857537,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.8733075,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.8893595,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9111474,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9284108,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9369073,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9599013,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9756846,control,0.0,0.6212635577612914,0.6212635577612914,
1712932492.9855072,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.0016463,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.0236437,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.0396745,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.049684,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.071869,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.087033,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.0977814,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.113086,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.135742,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.1508632,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.1614454,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.1774518,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.199213,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.215705,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.2254095,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.24819,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.2577155,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.2731993,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.2896636,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.31167,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.3277383,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.337224,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.3532686,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.375395,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.3853824,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4009352,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4177997,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4398646,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4488842,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4648015,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.4818394,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.5030537,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.51306,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.5293732,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.552022,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.566998,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.577502,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.5940194,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.6150022,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.631018,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.641191,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.657773,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.6797657,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.6893804,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7048943,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7269032,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7431684,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7531946,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7751858,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7916682,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.801468,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8176363,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8396955,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8556716,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8651772,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8881454,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9051857,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9138052,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9293346,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9518607,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.967354,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.97685,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9935856,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.015107,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.0311162,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.041609,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.0641387,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.07915,control,0.0,0.6212635577612914,0.6212635577612914,
